,COD_RIP,COD_REG,COD_UTS,COD_PROV_STORICO,PRO_COM_T,PRO_COM,COMUNE,COMUNE_A,SIGLA_AUTOMOBILISTICA,COM_ISO,COM_LIT,ZONA_ALT,ALT,ZONE_COST_2021,DEGURBA_2021,COD_ECO_DIV_2018,DEN_ECO_DIV_2018,COD_ECO_PRO_2018,DEN_ECO_PRO_2018,COD_ECO_SEZ_2018,DEN_ECO_SEZ_2018,COD_ECO_SSEZ_2018,DEN_ECO_SSEZ_2018,anno_riferimento
131,1,01,201,001,001133,1133,Levone,,TO,0,0,3,359,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
132,1,01,201,001,001134,1134,Locana,,TO,0,0,1,610,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
133,1,01,201,001,001135,1135,Lombardore,,TO,0,0,5,262,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
134,1,01,201,001,001136,1136,Lombriasco,,TO,0,0,5,247,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
135,1,01,201,001,001137,1137,Loranzè,,TO,0,0,3,245,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
136,1,01,201,001,001139,1139,Luserna San Giovanni,,TO,0,0,3,478,0,2,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
137,1,01,201,001,001140,1140,Lusernetta,,TO,0,0,3,512,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
138,1,01,201,001,001141,1141,Lusigliè,,TO,0,0,5,271,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
139,1,01,201,001,001142,1142,Macello,,TO,0,0,5,303,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
140,1,01,201,001,001143,1143,Maglione,,TO,0,0,3,313,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
141,1,01,201,001,001144,1144,Marentino,,TO,0,0,3,381,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
142,1,01,201,001,001145,1145,Massello,,TO,0,0,1,1202,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
143,1,01,201,001,001146,1146,Mathi,,TO,0,0,3,409,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
144,1,01,201,001,001147,1147,Mattie,,TO,0,0,1,734,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
145,1,01,201,001,001148,1148,Mazzè,,TO,0,0,5,271,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
146,1,01,201,001,001149,1149,Meana di Susa,,TO,0,0,1,681,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
147,1,01,201,001,001150,1150,Mercenasco,,TO,0,0,3,269,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
148,1,01,201,001,001152,1152,Mezzenile,,TO,0,0,1,657,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
149,1,01,201,001,001153,1153,Mombello di Torino,,TO,0,0,3,338,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
150,1,01,201,001,001154,1154,Mompantero,,TO,0,0,1,497,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
151,1,01,201,001,001155,1155,Monastero di Lanzo,,TO,0,0,1,809,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
152,1,01,201,001,001156,1156,Moncalieri,,TO,0,0,5,265,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
153,1,01,201,001,001157,1157,Moncenisio,,TO,0,0,1,1437,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
154,1,01,201,001,001158,1158,Montaldo Torinese,,TO,0,0,3,370,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
155,1,01,201,001,001159,1159,Montalenghe,,TO,0,0,3,347,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
156,1,01,201,001,001160,1160,Montalto Dora,,TO,0,0,3,255,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
157,1,01,201,001,001161,1161,Montanaro,,TO,0,0,5,214,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
158,1,01,201,001,001162,1162,Monteu da Po,,TO,0,0,3,212,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
159,1,01,201,001,001163,1163,Moriondo Torinese,,TO,0,0,3,320,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
160,1,01,201,001,001164,1164,Nichelino,,TO,0,0,5,230,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
161,1,01,201,001,001165,1165,Noasca,,TO,0,0,1,1068,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
162,1,01,201,001,001166,1166,Nole,,TO,0,0,3,372,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
163,1,01,201,001,001167,1167,Nomaglio,,TO,0,0,1,565,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
164,1,01,201,001,001168,1168,None,,TO,0,0,5,250,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
165,1,01,201,001,001169,1169,Novalesa,,TO,0,0,1,810,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
166,1,01,201,001,001170,1170,Oglianico,,TO,0,0,5,334,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
167,1,01,201,001,001171,1171,Orbassano,,TO,0,0,5,281,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
168,1,01,201,001,001172,1172,Orio Canavese,,TO,0,0,3,336,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
169,1,01,201,001,001173,1173,Osasco,,TO,0,0,5,347,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
170,1,01,201,001,001174,1174,Osasio,,TO,0,0,5,246,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
171,1,01,201,001,001175,1175,Oulx,,TO,0,0,1,1082,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
172,1,01,201,001,001176,1176,Ozegna,,TO,0,0,5,305,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
173,1,01,201,001,001177,1177,Palazzo Canavese,,TO,0,0,3,250,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
174,1,01,201,001,001178,1178,Pancalieri,,TO,0,0,5,246,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
175,1,01,201,001,001179,1179,Parella,,TO,0,0,3,324,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
176,1,01,201,001,001180,1180,Pavarolo,,TO,0,0,3,371,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
177,1,01,201,001,001181,1181,Pavone Canavese,,TO,0,0,3,246,0,2,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
178,1,01,201,001,001183,1183,Pecetto Torinese,,TO,0,0,3,412,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
179,1,01,201,001,001184,1184,Perosa Argentina,,TO,0,0,1,633,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
180,1,01,201,001,001185,1185,Perosa Canavese,,TO,0,0,3,266,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
181,1,01,201,001,001186,1186,Perrero,,TO,0,0,1,828,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
182,1,01,201,001,001187,1187,Pertusio,,TO,0,0,3,374,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
183,1,01,201,001,001188,1188,Pessinetto,,TO,0,0,1,597,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
184,1,01,201,001,001189,1189,Pianezza,,TO,0,0,5,331,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
185,1,01,201,001,001190,1190,Pinasca,,TO,0,0,1,551,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
186,1,01,201,001,001191,1191,Pinerolo,,TO,0,0,3,382,0,2,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
187,1,01,201,001,001192,1192,Pino Torinese,,TO,0,0,3,487,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
188,1,01,201,001,001193,1193,Piobesi Torinese,,TO,0,0,5,242,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
189,1,01,201,001,001194,1194,Piossasco,,TO,0,0,3,303,0,2,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
190,1,01,201,001,001195,1195,Piscina,,TO,0,0,5,288,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
191,1,01,201,001,001196,1196,Piverone,,TO,0,0,3,307,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
192,1,01,201,001,001197,1197,Poirino,,TO,0,0,5,258,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
193,1,01,201,001,001198,1198,Pomaretto,,TO,0,0,1,609,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
194,1,01,201,001,001199,1199,Pont Canavese,,TO,0,0,1,469,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
195,1,01,201,001,001200,1200,Porte,,TO,0,0,1,439,0,2,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
196,1,01,201,001,001201,1201,Pragelato,,TO,0,0,1,1514,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
197,1,01,201,001,001202,1202,Prali,,TO,0,0,1,1455,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
198,1,01,201,001,001203,1203,Pralormo,,TO,0,0,5,306,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
199,1,01,201,001,001204,1204,Pramollo,,TO,0,0,1,690,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
200,1,01,201,001,001205,1205,Prarostino,,TO,0,0,1,736,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
201,1,01,201,001,001206,1206,Prascorsano,,TO,0,0,3,592,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
202,1,01,201,001,001207,1207,Pratiglione,,TO,0,0,1,612,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
203,1,01,201,001,001208,1208,Quagliuzzo,,TO,0,0,3,341,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
204,1,01,201,001,001209,1209,Quassolo,,TO,0,0,3,278,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
205,1,01,201,001,001210,1210,Quincinetto,,TO,0,0,1,298,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
206,1,01,201,001,001211,1211,Reano,,TO,0,0,3,458,0,2,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
207,1,01,201,001,001212,1212,Ribordone,,TO,0,0,1,1013,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
208,1,01,201,001,001213,1213,Rivalba,,TO,0,0,3,321,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
209,1,01,201,001,001214,1214,Rivalta di Torino,,TO,0,0,5,294,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
210,1,01,201,001,001215,1215,Riva presso Chieri,,TO,0,0,5,266,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
211,1,01,201,001,001216,1216,Rivara,,TO,0,0,3,376,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
212,1,01,201,001,001217,1217,Rivarolo Canavese,,TO,0,0,5,311,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
213,1,01,201,001,001218,1218,Rivarossa,,TO,0,0,3,246,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
214,1,01,201,001,001219,1219,Rivoli,,TO,0,0,3,342,0,2,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
215,1,01,201,001,001220,1220,Robassomero,,TO,0,0,3,364,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
216,1,01,201,001,001221,1221,Rocca Canavese,,TO,0,0,3,415,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
217,1,01,201,001,001222,1222,Roletto,,TO,0,0,3,418,0,2,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
218,1,01,201,001,001223,1223,Romano Canavese,,TO,0,0,5,275,0,2,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
219,1,01,201,001,001224,1224,Ronco Canavese,,TO,0,0,1,952,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
220,1,01,201,001,001225,1225,Rondissone,,TO,0,0,5,216,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
221,1,01,201,001,001226,1226,Rorà,,TO,0,0,1,951,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
222,1,01,201,001,001227,1227,Roure,,TO,0,0,1,860,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
223,1,01,201,001,001228,1228,Rosta,,TO,0,0,3,393,0,2,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
224,1,01,201,001,001229,1229,Rubiana,,TO,0,0,1,647,0,2,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
225,1,01,201,001,001230,1230,Rueglio,,TO,0,0,1,666,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
226,1,01,201,001,001231,1231,Salassa,,TO,0,0,5,347,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
227,1,01,201,001,001232,1232,Salbertrand,,TO,0,0,1,1035,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
228,1,01,201,001,001233,1233,Salerano Canavese,,TO,0,0,3,250,0,2,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
229,1,01,201,001,001234,1234,Salza di Pinerolo,,TO,0,0,1,1213,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
230,1,01,201,001,001235,1235,Samone,,TO,0,0,3,249,0,2,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
231,1,01,201,001,001236,1236,San Benigno Canavese,,TO,0,0,5,217,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
232,1,01,201,001,001237,1237,San Carlo Canavese,,TO,0,0,5,374,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
233,1,01,201,001,001238,1238,San Colombano Belmonte,,TO,0,0,3,554,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
234,1,01,201,001,001239,1239,San Didero,,TO,0,0,1,433,0,2,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
235,1,01,201,001,001240,1240,San Francesco al Campo,,TO,0,0,5,326,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
236,1,01,201,001,001241,1241,Sangano,,TO,0,0,3,342,0,2,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
237,1,01,201,001,001242,1242,San Germano Chisone,,TO,0,0,1,487,0,2,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
238,1,01,201,001,001243,1243,San Gillio,,TO,0,0,3,326,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
239,1,01,201,001,001244,1244,San Giorgio Canavese,,TO,0,0,5,282,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
240,1,01,201,001,001245,1245,San Giorio di Susa,,TO,0,0,1,427,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
241,1,01,201,001,001246,1246,San Giusto Canavese,,TO,0,0,5,267,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
242,1,01,201,001,001247,1247,San Martino Canavese,,TO,0,0,3,394,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
243,1,01,201,001,001248,1248,San Maurizio Canavese,,TO,0,0,5,322,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
244,1,01,201,001,001249,1249,San Mauro Torinese,,TO,0,0,3,217,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
245,1,01,201,001,001250,1250,San Pietro Val Lemina,,TO,0,0,1,448,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
246,1,01,201,001,001251,1251,San Ponso,,TO,0,0,5,347,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
247,1,01,201,001,001252,1252,San Raffaele Cimena,,TO,0,0,3,195,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
248,1,01,201,001,001253,1253,San Sebastiano da Po,,TO,0,0,3,172,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
249,1,01,201,001,001254,1254,San Secondo di Pinerolo,,TO,0,0,3,420,0,2,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
250,1,01,201,001,001255,1255,Sant'Ambrogio di Torino,,TO,0,0,3,361,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
251,1,01,201,001,001256,1256,Sant'Antonino di Susa,,TO,0,0,1,386,0,2,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
252,1,01,201,001,001257,1257,Santena,,TO,0,0,5,238,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
253,1,01,201,001,001258,1258,Sauze di Cesana,,TO,0,0,1,1563,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
254,1,01,201,001,001259,1259,Sauze d'Oulx,,TO,0,0,1,1508,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
255,1,01,201,001,001260,1260,Scalenghe,,TO,0,0,5,259,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
256,1,01,201,001,001261,1261,Scarmagno,,TO,0,0,3,285,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
257,1,01,201,001,001262,1262,Sciolze,,TO,0,0,3,413,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2021
258,1,01,201,001,001263,1263,Sestriere,,TO,0,0,1,2032,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
